DATASET,#TRAINING_RELEASES,%TRAINING_INSTANCES,CLASSIFIER,FEATURE_SELECTION,BALANCING,COST_SENSITIVE,PRECISION,RECALL,AREA_UNDER_ROC,KAPPA,TRUE_POSITIVES,FALSE_POSITIVES,TRUE_NEGATIVES,FALSE_NEGATIVES
ZOOKEEPER,16,93.09432146294515,RandomForest,None,OverSampling,None,0.375,0.5,0.6941690962099125,0.31380753138075324,21.0,35.0,210.0,21.0
ZOOKEEPER,16,93.09432146294515,IBk,None,OverSampling,None,0.3333333333333333,0.42857142857142855,0.76511175898931,0.25182481751824837,18.0,36.0,209.0,24.0
ZOOKEEPER,16,93.09432146294515,NaiveBayes,None,UnderSampling,None,0.7777777777777778,0.16666666666666666,0.8534985422740525,0.23499747856782613,7.0,2.0,243.0,35.0
ZOOKEEPER,16,93.09432146294515,RandomForest,None,UnderSampling,None,0.32894736842105265,0.5952380952380952,0.7894071914480078,0.28986245542536915,25.0,51.0,194.0,17.0
ZOOKEEPER,16,93.09432146294515,IBk,None,UnderSampling,None,0.30337078651685395,0.6428571428571429,0.7700194363459669,0.2663258191959098,27.0,62.0,183.0,15.0
ZOOKEEPER,16,93.09432146294515,NaiveBayes,None,SMOTE,None,0.6428571428571429,0.21428571428571427,0.8413022351797862,0.2678571428571426,9.0,5.0,240.0,33.0
ZOOKEEPER,16,93.09432146294515,RandomForest,None,SMOTE,None,0.6538461538461539,0.40476190476190477,0.739310009718173,0.4369951534733439,17.0,9.0,236.0,25.0
ZOOKEEPER,16,93.09432146294515,IBk,None,SMOTE,None,0.625,0.35714285714285715,0.7781827016520894,0.3895781637717123,15.0,9.0,236.0,27.0
ZOOKEEPER,16,93.09432146294515,NaiveBayes,None,None,SensitiveLearning,1.0,0.23809523809523808,0.7682701652089408,0.34791252485089486,10.0,0.0,245.0,32.0
ZOOKEEPER,16,93.09432146294515,RandomForest,None,None,SensitiveLearning,1.0,0.23809523809523808,0.7682701652089408,0.34791252485089486,10.0,0.0,245.0,32.0
ZOOKEEPER,16,93.09432146294515,IBk,None,None,SensitiveLearning,1.0,0.23809523809523808,0.7682701652089408,0.34791252485089486,10.0,0.0,245.0,32.0
ZOOKEEPER,16,93.09432146294515,NaiveBayes,BestFirst(Bi-directional),OverSampling,None,0.7272727272727273,0.38095238095238093,0.8468415937803693,0.44406779661016965,16.0,6.0,239.0,26.0
ZOOKEEPER,16,93.09432146294515,RandomForest,BestFirst(Bi-directional),OverSampling,None,0.37735849056603776,0.47619047619047616,0.7072400388726919,0.3080699601104633,20.0,33.0,212.0,22.0
ZOOKEEPER,16,93.09432146294515,IBk,BestFirst(Bi-directional),OverSampling,None,0.38461538461538464,0.47619047619047616,0.7685617103984451,0.31455108359133127,20.0,32.0,213.0,22.0
ZOOKEEPER,16,93.09432146294515,NaiveBayes,BestFirst(Bi-directional),UnderSampling,None,0.7647058823529411,0.30952380952380953,0.8359572400388727,0.3891647855530471,13.0,4.0,241.0,29.0
ZOOKEEPER,16,93.09432146294515,RandomForest,BestFirst(Bi-directional),UnderSampling,None,0.28378378378378377,0.5,0.7646744412050535,0.21561530506721824,21.0,53.0,192.0,21.0
ZOOKEEPER,16,93.09432146294515,IBk,BestFirst(Bi-directional),UnderSampling,None,0.25609756097560976,0.5,0.6944120505344995,0.1800000000000001,21.0,61.0,184.0,21.0
ZOOKEEPER,16,93.09432146294515,NaiveBayes,BestFirst(Bi-directional),SMOTE,None,0.6666666666666666,0.38095238095238093,0.8489795918367347,0.42349048800661687,16.0,8.0,237.0,26.0
ZOOKEEPER,16,93.09432146294515,RandomForest,BestFirst(Bi-directional),SMOTE,None,0.4666666666666667,0.3333333333333333,0.7248785228377065,0.3040123456790126,14.0,16.0,229.0,28.0
ZOOKEEPER,16,93.09432146294515,IBk,BestFirst(Bi-directional),SMOTE,None,0.4838709677419355,0.35714285714285715,0.7601068999028183,0.3273559710034337,15.0,16.0,229.0,27.0
ZOOKEEPER,16,93.09432146294515,NaiveBayes,BestFirst(Bi-directional),None,SensitiveLearning,0.7272727272727273,0.19047619047619047,0.7519922254616133,0.25673689367956837,8.0,3.0,242.0,34.0
ZOOKEEPER,16,93.09432146294515,RandomForest,BestFirst(Bi-directional),None,SensitiveLearning,0.7272727272727273,0.19047619047619047,0.7519922254616133,0.25673689367956837,8.0,3.0,242.0,34.0
ZOOKEEPER,16,93.09432146294515,IBk,BestFirst(Bi-directional),None,SensitiveLearning,0.7272727272727273,0.19047619047619047,0.7519922254616133,0.25673689367956837,8.0,3.0,242.0,34.0
ZOOKEEPER,17,93.54040063020481,NaiveBayes,None,None,None,1.0,0.11363636363636363,0.8533482977927422,0.17837480731116512,5.0,0.0,243.0,39.0
ZOOKEEPER,17,93.54040063020481,RandomForest,None,None,None,0.75,0.13636363636363635,0.681771417882529,0.1926863572433197,6.0,2.0,241.0,38.0
ZOOKEEPER,17,93.54040063020481,IBk,None,None,None,0.5555555555555556,0.11363636363636363,0.7112794612794613,0.14411540328732936,5.0,4.0,239.0,39.0
ZOOKEEPER,17,93.54040063020481,NaiveBayes,BestFirst(Bi-directional),None,None,0.8571428571428571,0.2727272727272727,0.8569491208380098,0.3669391462306991,12.0,2.0,241.0,32.0
ZOOKEEPER,17,93.54040063020481,RandomForest,BestFirst(Bi-directional),None,None,0.6666666666666666,0.09090909090909091,0.6822390572390572,0.12791202430907236,4.0,2.0,241.0,40.0
ZOOKEEPER,17,93.54040063020481,IBk,BestFirst(Bi-directional),None,None,0.5,0.09090909090909091,0.7040310512532735,0.11195499296765166,4.0,4.0,239.0,40.0
ZOOKEEPER,17,93.54040063020481,NaiveBayes,None,OverSampling,None,1.0,0.13636363636363635,0.867564534231201,0.2109680219939226,6.0,0.0,243.0,38.0
ZOOKEEPER,17,93.54040063020481,RandomForest,None,OverSampling,None,0.2926829268292683,0.2727272727272727,0.652964833520389,0.1577909270216962,12.0,29.0,214.0,32.0
ZOOKEEPER,17,93.54040063020481,IBk,None,OverSampling,None,0.2857142857142857,0.2727272727272727,0.7192293303404415,0.15210140093395594,12.0,30.0,213.0,32.0
ZOOKEEPER,17,93.54040063020481,NaiveBayes,None,UnderSampling,None,1.0,0.1590909090909091,0.8601758323980546,0.24263604593110288,7.0,0.0,243.0,37.0
ZOOKEEPER,17,93.54040063020481,RandomForest,None,UnderSampling,None,0.3968253968253968,0.5681818181818182,0.765993265993266,0.34993045897079267,25.0,38.0,205.0,19.0
ZOOKEEPER,17,93.54040063020481,IBk,None,UnderSampling,None,0.323943661971831,0.5227272727272727,0.7123082678638234,0.25989460701872397,23.0,48.0,195.0,21.0
ZOOKEEPER,17,93.54040063020481,NaiveBayes,None,SMOTE,None,1.0,0.18181818181818182,0.8553591470258137,0.27341772151898774,8.0,0.0,243.0,36.0
ZOOKEEPER,17,93.54040063020481,RandomForest,None,SMOTE,None,0.42105263157894735,0.18181818181818182,0.690282454171343,0.1779511243829608,8.0,11.0,232.0,36.0
ZOOKEEPER,17,93.54040063020481,IBk,None,SMOTE,None,0.38095238095238093,0.18181818181818182,0.7245604190048635,0.1632653061224487,8.0,13.0,230.0,36.0
ZOOKEEPER,17,93.54040063020481,NaiveBayes,None,None,SensitiveLearning,0.6666666666666666,0.09090909090909091,0.7113262252151141,0.12791202430907236,4.0,2.0,241.0,40.0
ZOOKEEPER,17,93.54040063020481,RandomForest,None,None,SensitiveLearning,0.6666666666666666,0.09090909090909091,0.7113262252151141,0.12791202430907236,4.0,2.0,241.0,40.0
ZOOKEEPER,17,93.54040063020481,IBk,None,None,SensitiveLearning,0.6666666666666666,0.09090909090909091,0.7113262252151141,0.12791202430907236,4.0,2.0,241.0,40.0
ZOOKEEPER,17,93.54040063020481,NaiveBayes,BestFirst(Bi-directional),OverSampling,None,0.7727272727272727,0.38636363636363635,0.8569958847736625,0.4599553098906271,17.0,5.0,238.0,27.0
ZOOKEEPER,17,93.54040063020481,RandomForest,BestFirst(Bi-directional),OverSampling,None,0.3137254901960784,0.36363636363636365,0.6824728769173214,0.20617289370856587,16.0,35.0,208.0,28.0
ZOOKEEPER,17,93.54040063020481,IBk,BestFirst(Bi-directional),OverSampling,None,0.2857142857142857,0.3181818181818182,0.7182472876917322,0.16640600563027827,14.0,35.0,208.0,30.0
ZOOKEEPER,17,93.54040063020481,NaiveBayes,BestFirst(Bi-directional),UnderSampling,None,0.782608695652174,0.4090909090909091,0.8710250654695099,0.48288288288288295,18.0,5.0,238.0,26.0
ZOOKEEPER,17,93.54040063020481,RandomForest,BestFirst(Bi-directional),UnderSampling,None,0.3582089552238806,0.5454545454545454,0.7724466891133558,0.3035322214090367,24.0,43.0,200.0,20.0
ZOOKEEPER,17,93.54040063020481,IBk,BestFirst(Bi-directional),UnderSampling,None,0.3188405797101449,0.5,0.7286288814066592,0.24871960241283814,22.0,47.0,196.0,22.0
ZOOKEEPER,17,93.54040063020481,NaiveBayes,BestFirst(Bi-directional),SMOTE,None,0.782608695652174,0.4090909090909091,0.8575102880658436,0.48288288288288295,18.0,5.0,238.0,26.0
ZOOKEEPER,17,93.54040063020481,RandomForest,BestFirst(Bi-directional),SMOTE,None,0.34782608695652173,0.18181818181818182,0.6857931163486719,0.14925893635571072,8.0,15.0,228.0,36.0
ZOOKEEPER,17,93.54040063020481,IBk,BestFirst(Bi-directional),SMOTE,None,0.30434782608695654,0.1590909090909091,0.7114197530864198,0.11589654170299324,7.0,16.0,227.0,37.0
ZOOKEEPER,17,93.54040063020481,NaiveBayes,BestFirst(Bi-directional),None,SensitiveLearning,0.8,0.09090909090909091,0.7040310512532735,0.13624018204507068,4.0,1.0,242.0,40.0
ZOOKEEPER,17,93.54040063020481,RandomForest,BestFirst(Bi-directional),None,SensitiveLearning,0.8,0.09090909090909091,0.7040310512532735,0.13624018204507068,4.0,1.0,242.0,40.0
ZOOKEEPER,17,93.54040063020481,IBk,BestFirst(Bi-directional),None,SensitiveLearning,0.8,0.09090909090909091,0.7040310512532735,0.13624018204507068,4.0,1.0,242.0,40.0
ZOOKEEPER,18,93.9323467230444,NaiveBayes,None,None,None,0.8,0.07142857142857142,0.8270330859616574,0.10243700950020619,4.0,1.0,230.0,52.0
ZOOKEEPER,18,93.9323467230444,RandomForest,None,None,None,0.6666666666666666,0.07142857142857142,0.6013450834879406,0.09484873262469348,4.0,2.0,229.0,52.0
ZOOKEEPER,18,93.9323467230444,IBk,None,None,None,0.5714285714285714,0.07142857142857142,0.6695655534941249,0.0874140024281668,4.0,3.0,228.0,52.0
ZOOKEEPER,18,93.9323467230444,NaiveBayes,BestFirst(Bi-directional),None,None,0.8666666666666667,0.23214285714285715,0.8313620902906618,0.3092474728566078,13.0,2.0,229.0,43.0
ZOOKEEPER,18,93.9323467230444,RandomForest,BestFirst(Bi-directional),None,None,0.6,0.05357142857142857,0.6112399505256648,0.06856670797191237,3.0,2.0,229.0,53.0
ZOOKEEPER,18,93.9323467230444,IBk,BestFirst(Bi-directional),None,None,0.5,0.05357142857142857,0.6669758812615956,0.061324611610793514,3.0,3.0,228.0,53.0
ZOOKEEPER,18,93.9323467230444,NaiveBayes,None,OverSampling,None,0.8333333333333334,0.08928571428571429,0.821969696969697,0.128372853638594,5.0,1.0,230.0,51.0
ZOOKEEPER,18,93.9323467230444,RandomForest,None,OverSampling,None,0.3142857142857143,0.19642857142857142,0.5847247990105133,0.10785241248817413,11.0,24.0,207.0,45.0
ZOOKEEPER,18,93.9323467230444,IBk,None,OverSampling,None,0.29411764705882354,0.17857142857142858,0.6805426716141002,0.08773045136681493,10.0,24.0,207.0,46.0
ZOOKEEPER,18,93.9323467230444,NaiveBayes,None,UnderSampling,None,0.7142857142857143,0.08928571428571429,0.7795299938157081,0.120598947794415,5.0,2.0,229.0,51.0
ZOOKEEPER,18,93.9323467230444,RandomForest,None,UnderSampling,None,0.3793103448275862,0.39285714285714285,0.7361626468769326,0.23384943940202876,22.0,36.0,195.0,34.0
ZOOKEEPER,18,93.9323467230444,IBk,None,UnderSampling,None,0.36363636363636365,0.42857142857142855,0.7040816326530612,0.23112012164216925,24.0,42.0,189.0,32.0
ZOOKEEPER,18,93.9323467230444,NaiveBayes,None,SMOTE,None,0.7142857142857143,0.08928571428571429,0.8288497217068646,0.120598947794415,5.0,2.0,229.0,51.0
ZOOKEEPER,18,93.9323467230444,RandomForest,None,SMOTE,None,0.3333333333333333,0.08928571428571429,0.6181972789115646,0.06364657431673514,5.0,10.0,221.0,51.0
ZOOKEEPER,18,93.9323467230444,IBk,None,SMOTE,None,0.3125,0.08928571428571429,0.670647804576376,0.05712166172106803,5.0,11.0,220.0,51.0
ZOOKEEPER,18,93.9323467230444,NaiveBayes,None,None,SensitiveLearning,0.75,0.05357142857142857,0.6694882498453927,0.07595993322203672,3.0,1.0,230.0,53.0
ZOOKEEPER,18,93.9323467230444,RandomForest,None,None,SensitiveLearning,0.75,0.05357142857142857,0.6694882498453927,0.07595993322203672,3.0,1.0,230.0,53.0
ZOOKEEPER,18,93.9323467230444,IBk,None,None,SensitiveLearning,0.75,0.05357142857142857,0.6694882498453927,0.07595993322203672,3.0,1.0,230.0,53.0
ZOOKEEPER,18,93.9323467230444,NaiveBayes,BestFirst(Bi-directional),OverSampling,None,0.8181818181818182,0.32142857142857145,0.8260667903525046,0.3949402670414617,18.0,4.0,227.0,38.0
ZOOKEEPER,18,93.9323467230444,RandomForest,BestFirst(Bi-directional),OverSampling,None,0.23076923076923078,0.16071428571428573,0.5730905998763142,0.03485172730051961,9.0,30.0,201.0,47.0
ZOOKEEPER,18,93.9323467230444,IBk,BestFirst(Bi-directional),OverSampling,None,0.23255813953488372,0.17857142857142858,0.6661641929499073,0.03915752002373211,10.0,33.0,198.0,46.0
ZOOKEEPER,18,93.9323467230444,NaiveBayes,BestFirst(Bi-directional),UnderSampling,None,0.8421052631578947,0.2857142857142857,0.8453540507111935,0.36376759292674143,16.0,3.0,228.0,40.0
ZOOKEEPER,18,93.9323467230444,RandomForest,BestFirst(Bi-directional),UnderSampling,None,0.4032258064516129,0.44642857142857145,0.7072897340754484,0.2750910036401455,25.0,37.0,194.0,31.0
ZOOKEEPER,18,93.9323467230444,IBk,BestFirst(Bi-directional),UnderSampling,None,0.31645569620253167,0.44642857142857145,0.6552643784786641,0.18403184265979858,25.0,54.0,177.0,31.0
ZOOKEEPER,18,93.9323467230444,NaiveBayes,BestFirst(Bi-directional),SMOTE,None,0.8181818181818182,0.32142857142857145,0.8293908472479901,0.3949402670414617,18.0,4.0,227.0,38.0
ZOOKEEPER,18,93.9323467230444,RandomForest,BestFirst(Bi-directional),SMOTE,None,0.29411764705882354,0.08928571428571429,0.6027752009894867,0.05071664829106965,5.0,12.0,219.0,51.0
ZOOKEEPER,18,93.9323467230444,IBk,BestFirst(Bi-directional),SMOTE,None,0.3125,0.08928571428571429,0.6661255411255411,0.05712166172106803,5.0,11.0,220.0,51.0
ZOOKEEPER,18,93.9323467230444,NaiveBayes,BestFirst(Bi-directional),None,SensitiveLearning,0.6666666666666666,0.03571428571428571,0.6668985776128633,0.048924504428511505,2.0,1.0,230.0,54.0
ZOOKEEPER,18,93.9323467230444,RandomForest,BestFirst(Bi-directional),None,SensitiveLearning,0.6666666666666666,0.03571428571428571,0.6668985776128633,0.048924504428511505,2.0,1.0,230.0,54.0
ZOOKEEPER,18,93.9323467230444,IBk,BestFirst(Bi-directional),None,SensitiveLearning,0.6666666666666666,0.03571428571428571,0.6668985776128633,0.048924504428511505,2.0,1.0,230.0,54.0
ZOOKEEPER,19,93.99841017488076,NaiveBayes,None,None,None,0.7419354838709677,0.39655172413793105,0.8045505935556811,0.44223004896486573,23.0,8.0,236.0,35.0
ZOOKEEPER,19,93.99841017488076,RandomForest,None,None,None,0.7894736842105263,0.25862068965517243,0.7296141888072357,0.32570071258907346,15.0,4.0,240.0,43.0
ZOOKEEPER,19,93.99841017488076,IBk,None,None,None,0.68,0.29310344827586204,0.6913863764838892,0.33240097446539735,17.0,8.0,236.0,41.0
ZOOKEEPER,19,93.99841017488076,NaiveBayes,BestFirst(Bi-directional),None,None,0.8260869565217391,0.3275862068965517,0.7802430751837196,0.40414793062310744,19.0,4.0,240.0,39.0
ZOOKEEPER,19,93.99841017488076,RandomForest,BestFirst(Bi-directional),None,None,0.7368421052631579,0.2413793103448276,0.688347936687394,0.297007125890736,14.0,5.0,239.0,44.0
ZOOKEEPER,19,93.99841017488076,IBk,BestFirst(Bi-directional),None,None,0.625,0.25862068965517243,0.6788793103448276,0.2855323020928117,15.0,9.0,235.0,43.0
ZOOKEEPER,19,93.99841017488076,NaiveBayes,None,OverSampling,None,0.71875,0.39655172413793105,0.8062111362351612,0.4337821714675304,23.0,9.0,235.0,35.0
ZOOKEEPER,19,93.99841017488076,RandomForest,None,OverSampling,None,0.4782608695652174,0.3793103448275862,0.7197922555115884,0.3050015342129486,22.0,24.0,220.0,36.0
ZOOKEEPER,19,93.99841017488076,IBk,None,OverSampling,None,0.4222222222222222,0.3275862068965517,0.699335782928208,0.24167503669937407,19.0,26.0,218.0,39.0
ZOOKEEPER,19,93.99841017488076,NaiveBayes,None,UnderSampling,None,0.7419354838709677,0.39655172413793105,0.7833168456755228,0.44223004896486573,23.0,8.0,236.0,35.0
ZOOKEEPER,19,93.99841017488076,RandomForest,None,UnderSampling,None,0.4,0.5862068965517241,0.7593626342566422,0.32035047710496295,34.0,51.0,193.0,24.0
ZOOKEEPER,19,93.99841017488076,IBk,None,UnderSampling,None,0.37349397590361444,0.5344827586206896,0.7107829282080271,0.27602112034957826,31.0,52.0,192.0,27.0
ZOOKEEPER,19,93.99841017488076,NaiveBayes,None,SMOTE,None,0.6578947368421053,0.43103448275862066,0.8033846806105144,0.4349170191994793,25.0,13.0,231.0,33.0
ZOOKEEPER,19,93.99841017488076,RandomForest,None,SMOTE,None,0.5833333333333334,0.3620689655172414,0.7360090446579989,0.3513960019824881,21.0,15.0,229.0,37.0
ZOOKEEPER,19,93.99841017488076,IBk,None,SMOTE,None,0.5428571428571428,0.3275862068965517,0.6982052006783493,0.30866561225339195,19.0,16.0,228.0,39.0
ZOOKEEPER,19,93.99841017488076,NaiveBayes,None,None,SensitiveLearning,0.68,0.29310344827586204,0.6914217071791973,0.33240097446539735,17.0,8.0,236.0,41.0
ZOOKEEPER,19,93.99841017488076,RandomForest,None,None,SensitiveLearning,0.68,0.29310344827586204,0.6914217071791973,0.33240097446539735,17.0,8.0,236.0,41.0
ZOOKEEPER,19,93.99841017488076,IBk,None,None,SensitiveLearning,0.68,0.29310344827586204,0.6914217071791973,0.33240097446539735,17.0,8.0,236.0,41.0
ZOOKEEPER,19,93.99841017488076,NaiveBayes,BestFirst(Bi-directional),OverSampling,None,0.5714285714285714,0.41379310344827586,0.770703787450537,0.3799747315224257,24.0,18.0,226.0,34.0
ZOOKEEPER,19,93.99841017488076,RandomForest,BestFirst(Bi-directional),OverSampling,None,0.4583333333333333,0.3793103448275862,0.6863340870548332,0.29193767962486755,22.0,26.0,218.0,36.0
ZOOKEEPER,19,93.99841017488076,IBk,BestFirst(Bi-directional),OverSampling,None,0.3958333333333333,0.3275862068965517,0.6910684002261165,0.22341551958856445,19.0,29.0,215.0,39.0
ZOOKEEPER,19,93.99841017488076,NaiveBayes,BestFirst(Bi-directional),UnderSampling,None,0.6857142857142857,0.41379310344827586,0.7709864330130017,0.4343627736618664,24.0,11.0,233.0,34.0
ZOOKEEPER,19,93.99841017488076,RandomForest,BestFirst(Bi-directional),UnderSampling,None,0.375,0.5172413793103449,0.7294022046353872,0.2728731942215088,30.0,50.0,194.0,28.0
ZOOKEEPER,19,93.99841017488076,IBk,BestFirst(Bi-directional),UnderSampling,None,0.3473684210526316,0.5689655172413793,0.7159058790276993,0.25328255556187124,33.0,62.0,182.0,25.0
ZOOKEEPER,19,93.99841017488076,NaiveBayes,BestFirst(Bi-directional),SMOTE,None,0.5714285714285714,0.41379310344827586,0.7815856416054268,0.3799747315224257,24.0,18.0,226.0,34.0
ZOOKEEPER,19,93.99841017488076,RandomForest,BestFirst(Bi-directional),SMOTE,None,0.5,0.3103448275862069,0.7003603730921425,0.2765570791343137,18.0,18.0,226.0,40.0
ZOOKEEPER,19,93.99841017488076,IBk,BestFirst(Bi-directional),SMOTE,None,0.5365853658536586,0.3793103448275862,0.7058013001695873,0.3393524779253838,22.0,19.0,225.0,36.0
ZOOKEEPER,19,93.99841017488076,NaiveBayes,BestFirst(Bi-directional),None,SensitiveLearning,0.6521739130434783,0.25862068965517243,0.6789146410401357,0.2932917316692668,15.0,8.0,236.0,43.0
ZOOKEEPER,19,93.99841017488076,RandomForest,BestFirst(Bi-directional),None,SensitiveLearning,0.6521739130434783,0.25862068965517243,0.6789146410401357,0.2932917316692668,15.0,8.0,236.0,43.0
ZOOKEEPER,19,93.99841017488076,IBk,BestFirst(Bi-directional),None,SensitiveLearning,0.6521739130434783,0.25862068965517243,0.6789146410401357,0.2932917316692668,15.0,8.0,236.0,43.0
ZOOKEEPER,20,93.8981153200224,NaiveBayes,None,None,None,0.40540540540540543,0.24193548387096775,0.7215155203895314,0.18794313478495603,15.0,22.0,243.0,47.0
ZOOKEEPER,20,93.8981153200224,RandomForest,None,None,None,0.6296296296296297,0.27419354838709675,0.6923615337796714,0.30168899242865443,17.0,10.0,255.0,45.0
ZOOKEEPER,20,93.8981153200224,IBk,None,None,None,0.42857142857142855,0.24193548387096775,0.6790931223371881,0.19978815880784517,15.0,20.0,245.0,47.0
ZOOKEEPER,20,93.8981153200224,NaiveBayes,BestFirst(Bi-directional),None,None,0.5294117647058824,0.2903225806451613,0.7481740718198417,0.27803944657050333,18.0,16.0,249.0,44.0
ZOOKEEPER,20,93.8981153200224,RandomForest,BestFirst(Bi-directional),None,None,0.56,0.22580645161290322,0.6545039561777237,0.23890488776677568,14.0,11.0,254.0,48.0
ZOOKEEPER,20,93.8981153200224,IBk,BestFirst(Bi-directional),None,None,0.5333333333333333,0.25806451612903225,0.6838101034692635,0.2558033682294036,16.0,14.0,251.0,46.0
ZOOKEEPER,20,93.8981153200224,NaiveBayes,None,OverSampling,None,0.425,0.27419354838709675,0.7241326841144249,0.21687680495879383,17.0,23.0,242.0,45.0
ZOOKEEPER,20,93.8981153200224,RandomForest,None,OverSampling,None,0.46153846153846156,0.3870967741935484,0.6913268411442484,0.2999675640609795,24.0,28.0,237.0,38.0
ZOOKEEPER,20,93.8981153200224,IBk,None,OverSampling,None,0.3793103448275862,0.3548387096774194,0.6977784540474742,0.22453819271093356,22.0,36.0,229.0,40.0
ZOOKEEPER,20,93.8981153200224,NaiveBayes,None,UnderSampling,None,0.42,0.3387096774193548,0.7220328667072429,0.24763344727846437,21.0,29.0,236.0,41.0
ZOOKEEPER,20,93.8981153200224,RandomForest,None,UnderSampling,None,0.3695652173913043,0.5483870967741935,0.7578819233110164,0.2779974326059049,34.0,58.0,207.0,28.0
ZOOKEEPER,20,93.8981153200224,IBk,None,UnderSampling,None,0.32038834951456313,0.532258064516129,0.6715459525258674,0.21392322074642456,33.0,70.0,195.0,29.0
ZOOKEEPER,20,93.8981153200224,NaiveBayes,None,SMOTE,None,0.4418604651162791,0.3064516129032258,0.7262325015216068,0.24459538668413616,19.0,24.0,241.0,43.0
ZOOKEEPER,20,93.8981153200224,RandomForest,None,SMOTE,None,0.4878048780487805,0.3225806451612903,0.7118685331710286,0.2796097492743997,20.0,21.0,244.0,42.0
ZOOKEEPER,20,93.8981153200224,IBk,None,SMOTE,None,0.4117647058823529,0.3387096774193548,0.6939744370054778,0.2419433832892547,21.0,30.0,235.0,41.0
ZOOKEEPER,20,93.8981153200224,NaiveBayes,None,None,SensitiveLearning,0.42857142857142855,0.24193548387096775,0.6790931223371881,0.19978815880784517,15.0,20.0,245.0,47.0
ZOOKEEPER,20,93.8981153200224,RandomForest,None,None,SensitiveLearning,0.42857142857142855,0.24193548387096775,0.6790931223371881,0.19978815880784517,15.0,20.0,245.0,47.0
ZOOKEEPER,20,93.8981153200224,IBk,None,None,SensitiveLearning,0.42857142857142855,0.24193548387096775,0.6790931223371881,0.19978815880784517,15.0,20.0,245.0,47.0
ZOOKEEPER,20,93.8981153200224,NaiveBayes,BestFirst(Bi-directional),OverSampling,None,0.5238095238095238,0.3548387096774194,0.7472306755934267,0.3187499999999999,22.0,20.0,245.0,40.0
ZOOKEEPER,20,93.8981153200224,RandomForest,BestFirst(Bi-directional),OverSampling,None,0.38461538461538464,0.3225806451612903,0.6470480827754108,0.21511514758352235,20.0,32.0,233.0,42.0
ZOOKEEPER,20,93.8981153200224,IBk,BestFirst(Bi-directional),OverSampling,None,0.4230769230769231,0.3548387096774194,0.6767802799756543,0.25754135582225113,22.0,30.0,235.0,40.0
ZOOKEEPER,20,93.8981153200224,NaiveBayes,BestFirst(Bi-directional),UnderSampling,None,0.4642857142857143,0.41935483870967744,0.7563907486305539,0.3179318627141142,26.0,30.0,235.0,36.0
ZOOKEEPER,20,93.8981153200224,RandomForest,BestFirst(Bi-directional),UnderSampling,None,0.35106382978723405,0.532258064516129,0.730127814972611,0.25221059050716543,33.0,61.0,204.0,29.0
ZOOKEEPER,20,93.8981153200224,IBk,BestFirst(Bi-directional),UnderSampling,None,0.3333333333333333,0.532258064516129,0.6798843578819234,0.2305120011889724,33.0,66.0,199.0,29.0
ZOOKEEPER,20,93.8981153200224,NaiveBayes,BestFirst(Bi-directional),SMOTE,None,0.4642857142857143,0.41935483870967744,0.7503651856360316,0.3179318627141142,26.0,30.0,235.0,36.0
ZOOKEEPER,20,93.8981153200224,RandomForest,BestFirst(Bi-directional),SMOTE,None,0.3958333333333333,0.3064516129032258,0.6520085209981741,0.21567059764141497,19.0,29.0,236.0,43.0
ZOOKEEPER,20,93.8981153200224,IBk,BestFirst(Bi-directional),SMOTE,None,0.4090909090909091,0.2903225806451613,0.6792452830188679,0.2162569335068138,18.0,26.0,239.0,44.0
ZOOKEEPER,20,93.8981153200224,NaiveBayes,BestFirst(Bi-directional),None,SensitiveLearning,0.5333333333333333,0.25806451612903225,0.6838101034692635,0.2558033682294036,16.0,14.0,251.0,46.0
ZOOKEEPER,20,93.8981153200224,RandomForest,BestFirst(Bi-directional),None,SensitiveLearning,0.5333333333333333,0.25806451612903225,0.6838101034692635,0.2558033682294036,16.0,14.0,251.0,46.0
ZOOKEEPER,20,93.8981153200224,IBk,BestFirst(Bi-directional),None,SensitiveLearning,0.5333333333333333,0.25806451612903225,0.6838101034692635,0.2558033682294036,16.0,14.0,251.0,46.0
ZOOKEEPER,21,93.85288966725044,NaiveBayes,None,None,None,0.76,0.38,0.8499335548172757,0.45490031479538295,19.0,6.0,295.0,31.0
ZOOKEEPER,21,93.85288966725044,RandomForest,None,None,None,0.6296296296296297,0.34,0.8116279069767441,0.379578246392897,17.0,10.0,291.0,33.0
ZOOKEEPER,21,93.85288966725044,IBk,None,None,None,0.4375,0.28,0.7355149501661129,0.2590884215463998,14.0,18.0,283.0,36.0
ZOOKEEPER,21,93.85288966725044,NaiveBayes,BestFirst(Bi-directional),None,None,0.76,0.38,0.8230564784053156,0.45490031479538295,19.0,6.0,295.0,31.0
ZOOKEEPER,21,93.85288966725044,RandomForest,BestFirst(Bi-directional),None,None,0.5555555555555556,0.3,0.7782059800664451,0.32186459489456165,15.0,12.0,289.0,35.0
ZOOKEEPER,21,93.85288966725044,IBk,BestFirst(Bi-directional),None,None,0.41935483870967744,0.26,0.7085382059800664,0.23789033200426363,13.0,18.0,283.0,37.0
ZOOKEEPER,21,93.85288966725044,NaiveBayes,None,OverSampling,None,0.7407407407407407,0.4,0.8511627906976744,0.46614872364039944,20.0,7.0,294.0,30.0
ZOOKEEPER,21,93.85288966725044,RandomForest,None,OverSampling,None,0.39285714285714285,0.44,0.7738538205980067,0.3114598493956846,22.0,34.0,267.0,28.0
