@relation /TRAINING-SET24.arff

@attribute SIZE numeric
@attribute LOC_ADDED numeric
@attribute LOC_ADDED_AVG numeric
@attribute LOC_ADDED_MAX numeric
@attribute LOC_REMOVED numeric
@attribute LOC_REMOVED_AVG numeric
@attribute LOC_REMOVED_MAX numeric
@attribute CHURN numeric
@attribute CHURN_AVG numeric
@attribute CHURN_MAX numeric
@attribute LOC_TOUCHED numeric
@attribute LOC_TOUCHED_AVG numeric
@attribute LOC_TOUCHED_MAX numeric
@attribute NUMBER_OF_REVISIONS numeric
@attribute NUMBER_OF_DEFECT_FIXES numeric
@attribute NUMBER_OF_AUTHORS numeric
@attribute IS_BUGGY {'YES', 'NO'}

@data
222,129,129.0,129,137,137.0,137,266,266.0,266,8,8.0,8,1,0,1,YES
115,6,6.0,6,1,1.0,1,7,7.0,7,5,5.0,5,1,0,1,NO
81,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
54,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
69,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
129,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
582,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
181,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
33,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
323,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
40,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
105,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
120,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
137,137,137.0,137,0,0.0,0,137,137.0,137,137,137.0,137,1,0,1,NO
269,269,269.0,269,0,0.0,0,269,269.0,269,269,269.0,269,1,0,1,YES
343,343,343.0,343,0,0.0,0,343,343.0,343,343,343.0,343,1,0,1,YES
154,154,154.0,154,0,0.0,0,154,154.0,154,154,154.0,154,1,0,1,NO
37,37,37.0,37,0,0.0,0,37,37.0,37,37,37.0,37,1,0,1,NO
130,130,130.0,130,0,0.0,0,130,130.0,130,130,130.0,130,1,0,1,NO
701,701,701.0,701,0,0.0,0,701,701.0,701,701,701.0,701,1,0,1,NO
250,250,250.0,250,0,0.0,0,250,250.0,250,250,250.0,250,1,0,1,YES
112,112,112.0,112,0,0.0,0,112,112.0,112,112,112.0,112,1,0,1,YES
29,29,29.0,29,0,0.0,0,29,29.0,29,29,29.0,29,1,0,1,NO
63,63,63.0,63,0,0.0,0,63,63.0,63,63,63.0,63,1,0,1,NO
349,349,349.0,349,0,0.0,0,349,349.0,349,349,349.0,349,1,0,1,YES
213,213,213.0,213,0,0.0,0,213,213.0,213,213,213.0,213,1,0,1,YES
65,65,65.0,65,0,0.0,0,65,65.0,65,65,65.0,65,1,0,1,NO
104,104,104.0,104,0,0.0,0,104,104.0,104,104,104.0,104,1,0,1,NO
265,265,265.0,265,0,0.0,0,265,265.0,265,265,265.0,265,1,0,1,NO
496,496,496.0,496,0,0.0,0,496,496.0,496,496,496.0,496,1,0,1,NO
38,38,38.0,38,0,0.0,0,38,38.0,38,38,38.0,38,1,0,1,NO
342,342,342.0,342,0,0.0,0,342,342.0,342,342,342.0,342,1,0,1,YES
70,70,70.0,70,0,0.0,0,70,70.0,70,70,70.0,70,1,0,1,NO
179,179,179.0,179,0,0.0,0,179,179.0,179,179,179.0,179,1,0,1,NO
532,532,532.0,532,0,0.0,0,532,532.0,532,532,532.0,532,1,0,1,YES
35,35,35.0,35,0,0.0,0,35,35.0,35,35,35.0,35,1,0,1,NO
133,133,133.0,133,0,0.0,0,133,133.0,133,133,133.0,133,1,0,1,NO
32,32,32.0,32,0,0.0,0,32,32.0,32,32,32.0,32,1,0,1,NO
343,343,343.0,343,0,0.0,0,343,343.0,343,343,343.0,343,1,0,1,NO
164,164,164.0,164,0,0.0,0,164,164.0,164,164,164.0,164,1,0,1,YES
55,55,55.0,55,0,0.0,0,55,55.0,55,55,55.0,55,1,0,1,NO
126,126,126.0,126,0,0.0,0,126,126.0,126,126,126.0,126,1,0,1,NO
132,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
149,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
210,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
151,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
39,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
45,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
48,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
33,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
98,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
117,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
283,16,16.0,16,11,11.0,11,27,27.0,27,5,5.0,5,1,1,1,NO
251,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
252,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
88,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
83,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
43,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
107,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
35,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
55,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
41,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
99,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
75,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
40,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
35,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
39,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
101,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
508,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
47,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
142,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
106,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
62,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
210,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
525,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
88,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
833,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
457,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
99,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
151,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
52,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
1069,37,7.4,37,13,2.6,13,50,10.0,50,24,4.8,24,5,2,3,YES
39,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
89,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
100,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
622,530,265.0,530,244,122.0,244,774,387.0,774,286,143.0,286,2,1,1,YES
68,68,68.0,68,0,0.0,0,68,68.0,68,68,68.0,68,1,0,1,NO
312,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
101,101,101.0,101,0,0.0,0,101,101.0,101,101,101.0,101,1,0,1,NO
78,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
81,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
125,18,18.0,18,0,0.0,0,18,18.0,18,18,18.0,18,1,0,1,NO
112,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
1179,167,33.4,167,28,5.6,28,195,39.0,195,139,27.8,139,5,0,2,YES
505,284,284.0,284,11,11.0,11,295,295.0,295,273,273.0,273,1,0,1,YES
280,280,280.0,280,0,0.0,0,280,280.0,280,280,280.0,280,1,0,1,NO
29,29,29.0,29,0,0.0,0,29,29.0,29,29,29.0,29,1,0,1,NO
194,214,107.0,214,20,10.0,20,234,117.0,234,194,97.0,194,2,0,2,NO
72,72,72.0,72,0,0.0,0,72,72.0,72,72,72.0,72,1,0,1,NO
36,36,36.0,36,0,0.0,0,36,36.0,36,36,36.0,36,1,0,1,NO
72,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
121,130,65.0,130,9,4.5,9,139,69.5,139,121,60.5,121,2,0,2,NO
68,68,68.0,68,0,0.0,0,68,68.0,68,68,68.0,68,1,0,1,NO
131,29,14.5,29,23,11.5,23,52,26.0,52,14,7.0,14,2,0,2,NO
1069,310,62.0,310,39,7.8,39,349,69.8,349,273,54.6,273,5,1,3,NO
70,70,70.0,70,0,0.0,0,70,70.0,70,70,70.0,70,1,0,1,NO
47,47,47.0,47,0,0.0,0,47,47.0,47,47,47.0,47,1,0,1,NO
268,17,5.6666665,17,14,4.6666665,14,31,10.333333,31,3,1.0,3,3,0,3,YES
72,1,1.0,1,1,1.0,1,2,2.0,2,0,0.0,0,1,0,1,NO
959,146,18.25,146,75,9.375,75,221,27.625,221,71,8.875,71,8,0,3,YES
478,33,6.6,33,15,3.0,15,48,9.6,48,20,4.0,20,5,0,3,YES
132,53,53.0,53,15,15.0,15,68,68.0,68,38,38.0,38,1,1,1,NO
197,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
37,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
86,14,7.0,14,8,4.0,8,22,11.0,22,8,4.0,8,2,0,2,YES
67,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
132,32,10.666667,32,40,13.333333,40,72,24.0,72,20,6.6666665,20,3,0,2,NO
58,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
218,3,3.0,3,4,4.0,4,7,7.0,7,1,1.0,1,1,0,1,YES
142,4,2.0,4,6,3.0,6,10,5.0,10,2,1.0,2,2,0,2,NO
119,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
111,1,1.0,1,3,3.0,3,4,4.0,4,2,2.0,2,1,0,1,NO
664,87,21.75,87,39,9.75,39,126,31.5,126,62,15.5,62,4,0,3,YES
114,117,58.5,117,3,1.5,3,120,60.0,120,118,59.0,118,2,0,2,NO
82,82,82.0,82,0,0.0,0,82,82.0,82,82,82.0,82,1,0,1,NO
93,15,7.5,15,8,4.0,8,23,11.5,23,9,4.5,9,2,0,2,NO
92,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
82,2,2.0,2,1,1.0,1,3,3.0,3,1,1.0,1,1,0,1,NO
128,5,5.0,5,4,4.0,4,9,9.0,9,1,1.0,1,1,0,1,YES
69,4,4.0,4,2,2.0,2,6,6.0,6,2,2.0,2,1,0,1,NO
117,4,4.0,4,2,2.0,2,6,6.0,6,2,2.0,2,1,0,1,NO
78,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
186,29,14.5,29,2,1.0,2,31,15.5,31,27,13.5,27,2,2,1,NO
487,3,3.0,3,1,1.0,1,4,4.0,4,2,2.0,2,1,1,1,NO
276,31,10.333333,31,1,0.33333334,1,32,10.666667,32,32,10.666667,32,3,2,1,NO
60,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
114,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
310,5,5.0,5,0,0.0,0,5,5.0,5,5,5.0,5,1,1,1,NO
45,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
892,10,10.0,10,16,16.0,16,26,26.0,26,6,6.0,6,1,0,1,NO
186,2,1.0,2,5,2.5,5,7,3.5,7,3,1.5,3,2,1,1,NO
26,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
654,121,30.25,121,93,23.25,93,214,53.5,214,30,7.5,30,4,1,3,YES
403,190,95.0,190,165,82.5,165,355,177.5,355,25,12.5,25,2,0,2,YES
50,50,50.0,50,0,0.0,0,50,50.0,50,50,50.0,50,1,0,1,NO
407,21,10.5,21,9,4.5,9,30,15.0,30,12,6.0,12,2,0,2,YES
41,41,41.0,41,0,0.0,0,41,41.0,41,41,41.0,41,1,0,1,NO
106,3,1.5,3,4,2.0,4,7,3.5,7,1,0.5,1,2,0,2,NO
85,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
34,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
245,75,18.75,75,7,1.75,7,82,20.5,82,68,17.0,68,4,0,3,NO
638,85,42.5,85,80,40.0,80,165,82.5,165,5,2.5,5,2,0,2,YES
53,53,53.0,53,0,0.0,0,53,53.0,53,53,53.0,53,1,0,1,NO
193,4,4.0,4,5,5.0,5,9,9.0,9,1,1.0,1,1,0,1,NO
42,42,42.0,42,0,0.0,0,42,42.0,42,42,42.0,42,1,0,1,NO
31,31,31.0,31,0,0.0,0,31,31.0,31,31,31.0,31,1,0,1,NO
36,36,36.0,36,0,0.0,0,36,36.0,36,36,36.0,36,1,0,1,NO
154,69,23.0,69,3,1.0,3,72,24.0,72,66,22.0,66,3,0,2,YES
68,68,68.0,68,0,0.0,0,68,68.0,68,68,68.0,68,1,0,1,NO
64,64,64.0,64,0,0.0,0,64,64.0,64,64,64.0,64,1,0,1,NO
75,0,0.0,0,1,1.0,1,1,1.0,1,1,1.0,1,1,0,1,NO
44,44,44.0,44,0,0.0,0,44,44.0,44,44,44.0,44,1,0,1,NO
584,95,31.666666,95,75,25.0,75,170,56.666668,170,32,10.666667,32,3,1,2,YES
34,34,34.0,34,0,0.0,0,34,34.0,34,34,34.0,34,1,0,1,NO
650,126,25.2,126,66,13.2,66,192,38.4,192,60,12.0,60,5,2,2,YES
221,2,2.0,2,3,3.0,3,5,5.0,5,1,1.0,1,1,0,1,YES
123,9,9.0,9,1,1.0,1,10,10.0,10,8,8.0,8,1,0,1,NO
67,10,10.0,10,24,24.0,24,34,34.0,34,14,14.0,14,1,0,1,NO
45,45,45.0,45,0,0.0,0,45,45.0,45,45,45.0,45,1,0,1,NO
33,33,33.0,33,0,0.0,0,33,33.0,33,33,33.0,33,1,0,1,NO
54,1,1.0,1,1,1.0,1,2,2.0,2,0,0.0,0,1,0,1,NO
38,38,38.0,38,0,0.0,0,38,38.0,38,38,38.0,38,1,0,1,NO
33,33,33.0,33,0,0.0,0,33,33.0,33,33,33.0,33,1,0,1,NO
69,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
129,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
583,16,8.0,16,15,7.5,15,31,15.5,31,1,0.5,1,2,0,2,NO
181,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
33,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
327,8,4.0,8,4,2.0,4,12,6.0,12,4,2.0,4,2,1,2,NO
40,1,1.0,1,1,1.0,1,2,2.0,2,0,0.0,0,1,0,1,NO
105,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
128,9,9.0,9,1,1.0,1,10,10.0,10,8,8.0,8,1,1,1,NO
137,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
252,31,31.0,31,48,48.0,48,79,79.0,79,17,17.0,17,1,1,1,NO
343,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
154,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
37,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
130,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
701,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
250,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
112,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
29,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
63,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
349,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
213,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
65,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
104,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
265,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
496,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
38,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
342,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
70,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
179,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
532,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
35,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
133,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
32,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
343,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
164,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
55,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
126,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
132,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
149,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
210,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
151,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
39,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
45,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
48,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
33,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
98,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
117,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
283,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
251,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
252,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
88,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
83,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
43,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
107,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
35,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
55,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
41,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
99,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
75,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
40,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
35,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
39,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
101,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
508,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
47,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
142,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
106,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
62,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
210,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
525,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
88,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
833,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
457,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
99,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
151,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
52,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
1069,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
39,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
89,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
100,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
622,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
68,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
312,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
101,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
78,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
81,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
125,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
112,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
1179,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
505,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
280,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
29,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
194,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
72,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
36,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
72,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
121,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
68,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
131,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
1069,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
70,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
47,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
271,4,4.0,4,1,1.0,1,5,5.0,5,3,3.0,3,1,0,1,YES
72,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
973,15,15.0,15,1,1.0,1,16,16.0,16,14,14.0,14,1,0,1,YES
482,4,4.0,4,0,0.0,0,4,4.0,4,4,4.0,4,1,0,1,YES
132,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
197,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
37,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
86,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
81,17,17.0,17,3,3.0,3,20,20.0,20,14,14.0,14,1,0,1,NO
132,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
58,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
218,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
147,7,7.0,7,2,2.0,2,9,9.0,9,5,5.0,5,1,0,1,NO
119,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
111,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
668,6,3.0,6,2,1.0,2,8,4.0,8,4,2.0,4,2,0,1,YES
114,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
82,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
99,10,5.0,10,4,2.0,4,14,7.0,14,6,3.0,6,2,1,1,NO
92,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
82,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
128,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
69,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
117,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
78,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
186,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
498,20,20.0,20,9,9.0,9,29,29.0,29,11,11.0,11,1,0,1,YES
277,2,2.0,2,1,1.0,1,3,3.0,3,1,1.0,1,1,0,1,NO
60,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
115,2,2.0,2,1,1.0,1,3,3.0,3,1,1.0,1,1,0,1,NO
310,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
45,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
892,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
188,3,3.0,3,1,1.0,1,4,4.0,4,2,2.0,2,1,0,1,YES
26,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
654,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
408,19,19.0,19,14,14.0,14,33,33.0,33,5,5.0,5,1,0,1,YES
50,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
410,15,15.0,15,12,12.0,12,27,27.0,27,3,3.0,3,1,0,1,YES
41,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
